Datetime,Heating Demand (W),Cooling Demand (W),Electricity Consumption (kWh),Natural Gas Consumption (MMBTU),New_date_time
2006-May-01 00:00:00,50000,-1829991.447,1019.665101,0,4/30/2018 23:00
2006-May-01 01:00:00,50000,-1548455.079,925.8187007,0,5/1/2018 0:00
2006-May-01 02:00:00,50000,-1614243.692,1010.147506,0,5/1/2018 1:00
2006-May-01 03:00:00,50000,-1669114.474,975.3050376,0,5/1/2018 2:00
2006-May-01 04:00:00,50000,-1596102.589,798.9188906,0,5/1/2018 3:00
2006-May-01 05:00:00,50000,-963645.661,1043.251151,0,5/1/2018 4:00
2006-May-01 06:00:00,94847.28587,-2143449.02,989.6984373,0,5/1/2018 5:00
2006-May-01 07:00:00,171570.8957,-2073749.24,1023.36969,0,5/1/2018 6:00
2006-May-01 08:00:00,274468.9617,-2576134.628,1030.427358,0,5/1/2018 7:00
2006-May-01 09:00:00,293412.6189,-2849946.452,1019.511868,0,5/1/2018 8:00
2006-May-01 10:00:00,299868.4431,-3019773.188,1041.690034,0,5/1/2018 9:00
2006-May-01 11:00:00,351135.0304,-3133907.494,1123.32073,0,5/1/2018 10:00
2006-May-01 12:00:00,415320.9141,-2891552.804,1036.339378,0,5/1/2018 11:00
2006-May-01 13:00:00,396194.0658,-3093338.586,1068.766518,0,5/1/2018 12:00
2006-May-01 14:00:00,268010.8637,-3269669.51,1126.730419,0,5/1/2018 13:00
2006-May-01 15:00:00,261304.9312,-3338720.154,1041.705708,0,5/1/2018 14:00
2006-May-01 16:00:00,331950.8663,-3304897.902,1131.445046,0,5/1/2018 15:00
2006-May-01 17:00:00,216696.5118,-2650485.332,1112.2311,0,5/1/2018 16:00
2006-May-01 18:00:00,184296.1617,-2367802.714,1145.332855,0,5/1/2018 17:00
2006-May-01 19:00:00,146191.8898,-2291466.182,1183.487271,0,5/1/2018 18:00
2006-May-01 20:00:00,158783.6148,-2225858.702,1142.07999,0,5/1/2018 19:00
2006-May-01 21:00:00,101156.683,-2178295.604,1091.935967,0,5/1/2018 20:00
2006-May-01 22:00:00,82091.93293,-1751373.769,949.2248311,0,5/1/2018 21:00
2006-May-01 23:00:00,81972.06754,-1619693.027,927.4587716,0,5/1/2018 22:00
2006-May-02 00:00:00,50000,-1793136.512,912.5423319,0,5/1/2018 23:00
2006-May-02 01:00:00,50000,-1556205.685,995.8569419,0,5/2/2018 0:00
2006-May-02 02:00:00,50000,-1706781.225,1036.640246,0,5/2/2018 1:00
2006-May-02 03:00:00,50000,-1568790.17,1057.61135,0,5/2/2018 2:00
2006-May-02 04:00:00,50000,-1651337.375,879.1112244,0,5/2/2018 3:00
2006-May-02 05:00:00,50000,-1094828.171,1141.34263,0,5/2/2018 4:00
2006-May-02 06:00:00,94943.79967,-2080903.552,1193.256943,0,5/2/2018 5:00
2006-May-02 07:00:00,171325.8589,-2102336.246,1176.116437,0,5/2/2018 6:00
2006-May-02 08:00:00,273388.2225,-2653354.006,1090.68603,0,5/2/2018 7:00
2006-May-02 09:00:00,292916.5808,-2945316.416,1046.017318,0,5/2/2018 8:00
2006-May-02 10:00:00,299255.0762,-3179277.388,1106.579408,0,5/2/2018 9:00
2006-May-02 11:00:00,350411.1268,-3242829.642,1212.893329,0,5/2/2018 10:00
2006-May-02 12:00:00,414317.7496,-3104040.586,1027.572095,0,5/2/2018 11:00
2006-May-02 13:00:00,395074.6527,-3251061.66,1084.907186,0,5/2/2018 12:00
2006-May-02 14:00:00,267221.9914,-3422494.882,1072.935272,0,5/2/2018 13:00
2006-May-02 15:00:00,260949.5695,-3382532.328,1063.531639,0,5/2/2018 14:00
2006-May-02 16:00:00,330998.2827,-3240793.242,1062.903434,0,5/2/2018 15:00
2006-May-02 17:00:00,216177.2713,-2568894.638,1026.471075,0,5/2/2018 16:00
2006-May-02 18:00:00,184130.1596,-2308575.9,1164.64381,0,5/2/2018 17:00
2006-May-02 19:00:00,145707.5806,-2206577.324,1129.609277,0,5/2/2018 18:00
2006-May-02 20:00:00,158501.2609,-2114702.15,1011.540665,0,5/2/2018 19:00
2006-May-02 21:00:00,101042.4486,-2093839.644,1045.391922,0,5/2/2018 20:00
2006-May-02 22:00:00,82027.19017,-1752531.372,1008.398707,0,5/2/2018 21:00
2006-May-02 23:00:00,81971.85488,-1644117.619,896.905864,0,5/2/2018 22:00
2006-May-03 00:00:00,50000,-1653167.281,865.9281172,0,5/2/2018 23:00
2006-May-03 01:00:00,50000,-1369508.575,820.0974236,0,5/3/2018 0:00
2006-May-03 02:00:00,50000,-1273933.24,861.4331411,0,5/3/2018 1:00
2006-May-03 03:00:00,50000,-1202316.997,835.7609403,0,5/3/2018 2:00
2006-May-03 04:00:00,50000,-1215450.324,668.0239759,0,5/3/2018 3:00
2006-May-03 05:00:00,50000,-998229.2088,770.6079995,0,5/3/2018 4:00
2006-May-03 06:00:00,189864.9078,-1261472.548,758.244667,0,5/3/2018 5:00
2006-May-03 07:00:00,171565.7369,-1287537.231,929.8672814,0,5/3/2018 6:00
2006-May-03 08:00:00,272917.0647,-1639354.229,955.6842899,0,5/3/2018 7:00
2006-May-03 09:00:00,292205.9783,-1919022.149,1098.660959,0,5/3/2018 8:00
2006-May-03 10:00:00,298503.1157,-2275426.85,1056.77256,0,5/3/2018 9:00
2006-May-03 11:00:00,349297.022,-2654589.806,1042.450066,0,5/3/2018 10:00
2006-May-03 12:00:00,413469.7719,-2679932.552,965.4287652,0,5/3/2018 11:00
2006-May-03 13:00:00,394187.1839,-3043690.096,1064.704206,0,5/3/2018 12:00
2006-May-03 14:00:00,267467.4751,-3318494.18,1099.471462,0.931250357,5/3/2018 13:00
2006-May-03 15:00:00,267311.3149,-3519421.56,1053.949338,1.47726759,5/3/2018 14:00
2006-May-03 16:00:00,343019.0832,-3618917.012,1081.126354,0.712160868,5/3/2018 15:00
2006-May-03 17:00:00,245295.6423,-2823378.522,1165.939803,0.327910694,5/3/2018 16:00
2006-May-03 18:00:00,183685.6506,-2460299.622,988.7894211,0.054851445,5/3/2018 17:00
2006-May-03 19:00:00,145558.9516,-2222840.468,1001.680849,0.170079999,5/3/2018 18:00
2006-May-03 20:00:00,158226.5517,-2035930.962,988.881997,0,5/3/2018 19:00
2006-May-03 21:00:00,100918.7869,-1935936.314,962.6921277,0,5/3/2018 20:00
2006-May-03 22:00:00,81857.4914,-1645498.905,885.2911236,0,5/3/2018 21:00
2006-May-03 23:00:00,81728.21142,-1501836.486,950.768413,0,5/3/2018 22:00
2006-May-04 00:00:00,50000,-1567419.845,788.7533646,0,5/3/2018 23:00
2006-May-04 01:00:00,50000,-1335142.986,862.8702962,0,5/4/2018 0:00
2006-May-04 02:00:00,50000,-1335765.491,755.5969584,0,5/4/2018 1:00
2006-May-04 03:00:00,50000,-1349082.273,890.094833,0,5/4/2018 2:00
2006-May-04 04:00:00,50000,-1270243.123,642.1809231,0,5/4/2018 3:00
2006-May-04 05:00:00,50000,-966085.4318,832.2853071,0,5/4/2018 4:00
2006-May-04 06:00:00,186157.5366,-1199889.903,738.8194225,0,5/4/2018 5:00
2006-May-04 07:00:00,170632.9649,-1239299.874,840.3442267,0,5/4/2018 6:00
2006-May-04 08:00:00,272141.4943,-1647833.906,1100.803109,0,5/4/2018 7:00
2006-May-04 09:00:00,291474.2984,-2226874.924,1125.608279,0,5/4/2018 8:00
2006-May-04 10:00:00,297874.1919,-2985807.78,1164.204971,0,5/4/2018 9:00
2006-May-04 11:00:00,348742.2293,-3395535.456,1140.757615,1.730310626,5/4/2018 10:00
2006-May-04 12:00:00,412257.0154,-3206253.952,1095.83155,1.888196965,5/4/2018 11:00
2006-May-04 13:00:00,393138.2748,-3511912.524,1141.200669,0.970904518,5/4/2018 12:00
2006-May-04 14:00:00,265937.0354,-3754452.28,1232.870798,0.995016145,5/4/2018 13:00
2006-May-04 15:00:00,259781.36,-3884882.068,1160.733395,1.352165411,5/4/2018 14:00
2006-May-04 16:00:00,329504.8024,-3903700.288,1167.971307,0.618804045,5/4/2018 15:00
2006-May-04 17:00:00,215078.8656,-3099857.474,1104.189929,0.338745982,5/4/2018 16:00
2006-May-04 18:00:00,183496.9485,-2662713.662,1199.288063,0.054426268,5/4/2018 17:00
2006-May-04 19:00:00,145049.2154,-2359800.202,1098.761629,0.123647221,5/4/2018 18:00
2006-May-04 20:00:00,158053.9224,-2234199.366,1156.994991,0,5/4/2018 19:00
2006-May-04 21:00:00,100791.9588,-2202736.444,1043.692908,0,5/4/2018 20:00
2006-May-04 22:00:00,81616.50769,-1792908.167,899.4063858,0,5/4/2018 21:00
2006-May-04 23:00:00,81872.07438,-1715674.35,948.2828683,0,5/4/2018 22:00
2006-May-05 00:00:00,50000,-1853003.174,840.3082773,0,5/4/2018 23:00
2006-May-05 01:00:00,50000,-1614840.862,1070.002266,0,5/5/2018 0:00
2006-May-05 02:00:00,50000,-1777944.929,1049.017277,0,5/5/2018 1:00
2006-May-05 03:00:00,50000,-1592134.333,1001.907424,0,5/5/2018 2:00
2006-May-05 04:00:00,50000,-1736290.682,759.8835362,0,5/5/2018 3:00
2006-May-05 05:00:00,50000,-1106457.26,1151.025925,0,5/5/2018 4:00
2006-May-05 06:00:00,94231.68827,-2150770.132,1050.270345,0,5/5/2018 5:00
2006-May-05 07:00:00,170239.4544,-2277308.488,1042.208729,0,5/5/2018 6:00
2006-May-05 08:00:00,271953.7941,-2949288.672,1164.601859,0,5/5/2018 7:00
2006-May-05 09:00:00,290639.1091,-3434211.28,1163.876293,0,5/5/2018 8:00
2006-May-05 10:00:00,297006.8687,-3772956.816,1203.505812,0,5/5/2018 9:00
2006-May-05 11:00:00,347924.6833,-3799411.754,1169.366433,0.883831969,5/5/2018 10:00
2006-May-05 12:00:00,411063.5772,-3614546.942,1090.566858,2.028849901,5/5/2018 11:00
2006-May-05 13:00:00,392204.9457,-3880613.206,1204.332438,0.696840205,5/5/2018 12:00
2006-May-05 14:00:00,265604.076,-4089488.726,1118.278466,0.850309021,5/5/2018 13:00
2006-May-05 15:00:00,259051.7793,-3927085.088,1285.443209,1.125199083,5/5/2018 14:00
2006-May-05 16:00:00,328556.1844,-3956445.468,1059.436198,0.527093466,5/5/2018 15:00
2006-May-05 17:00:00,214825.0456,-3116978.414,1159.568407,0.262248994,5/5/2018 16:00
2006-May-05 18:00:00,182974.663,-2649549.18,1110.400362,0.064054836,5/5/2018 17:00
2006-May-05 19:00:00,144884.508,-2511027.062,1113.324345,0.157182482,5/5/2018 18:00
2006-May-05 20:00:00,157622.5188,-2434615.862,1213.744912,0,5/5/2018 19:00
2006-May-05 21:00:00,100599.7834,-2413287.704,1012.060012,0,5/5/2018 20:00
2006-May-05 22:00:00,81669.06612,-1875928.899,1051.13499,0,5/5/2018 21:00
2006-May-05 23:00:00,81732.54322,-1720728.037,1091.259531,0,5/5/2018 22:00
2006-May-06 00:00:00,50000,-1902141.82,938.0547963,0,5/5/2018 23:00
2006-May-06 01:00:00,50000,-1667895.877,1099.30664,0,5/6/2018 0:00
2006-May-06 02:00:00,50000,-1735979.779,1059.990531,0,5/6/2018 1:00
2006-May-06 03:00:00,50000,-1616204.107,976.1387634,0,5/6/2018 2:00
2006-May-06 04:00:00,50000,-1675551.766,921.1433592,0,5/6/2018 3:00
2006-May-06 05:00:00,50000,-1238533.401,1194.234571,0,5/6/2018 4:00
2006-May-06 06:00:00,94077.42857,-2156398.874,1112.174093,0,5/6/2018 5:00
2006-May-06 07:00:00,119510.7332,-2327321.846,1094.148338,0,5/6/2018 6:00
2006-May-06 08:00:00,144569.9251,-2539785.84,1233.956072,0,5/6/2018 7:00
2006-May-06 09:00:00,182729.3698,-2734602.118,1111.901647,0,5/6/2018 8:00
2006-May-06 10:00:00,169933.1007,-2944221.652,1127.191787,0,5/6/2018 9:00
2006-May-06 11:00:00,195253.6723,-3057494.366,1137.211095,0,5/6/2018 10:00
2006-May-06 12:00:00,176258.9048,-2912312.056,1100.132346,0,5/6/2018 11:00
2006-May-06 13:00:00,169923.7183,-2863476.268,1081.614855,0,5/6/2018 12:00
2006-May-06 14:00:00,144633.1113,-2910974.056,1149.69358,0,5/6/2018 13:00
2006-May-06 15:00:00,132029.9017,-2952306.02,1192.458772,0,5/6/2018 14:00
2006-May-06 16:00:00,138423.5656,-2857223.884,1274.565545,0,5/6/2018 15:00
2006-May-06 17:00:00,94029.49523,-2757304.066,1178.811474,0,5/6/2018 16:00
2006-May-06 18:00:00,94316.44614,-2014456.856,1037.071664,0,5/6/2018 17:00
2006-May-06 19:00:00,94191.94467,-1835290.96,1129.324415,0,5/6/2018 18:00
2006-May-06 20:00:00,94098.03846,-1894191.552,1118.642043,0,5/6/2018 19:00
2006-May-06 21:00:00,106882.0846,-1687235.467,1113.987987,0,5/6/2018 20:00
2006-May-06 22:00:00,81565.75594,-1857888.087,1122.607234,0,5/6/2018 21:00
2006-May-06 23:00:00,81451.22509,-1670511.879,1046.786292,0,5/6/2018 22:00
2006-May-07 00:00:00,50000,-1577448.183,1077.113409,0,5/6/2018 23:00
2006-May-07 01:00:00,50000,-1829871.468,969.8079645,0,5/7/2018 0:00
2006-May-07 02:00:00,50000,-1710437.431,1103.616029,0,5/7/2018 1:00
2006-May-07 03:00:00,50000,-1628104.307,1054.331617,0,5/7/2018 2:00
2006-May-07 04:00:00,50000,-1801316.307,926.5267803,0,5/7/2018 3:00
2006-May-07 05:00:00,50000,-1522627.427,1101.47697,0,5/7/2018 4:00
2006-May-07 06:00:00,94144.33405,-1826826.295,948.7328729,0,5/7/2018 5:00
2006-May-07 07:00:00,75174.85694,-1662311.321,1242.566251,0,5/7/2018 6:00
2006-May-07 08:00:00,75164.94328,-2037262.298,1042.478169,0,5/7/2018 7:00
2006-May-07 09:00:00,75164.707,-1972137.679,1232.402858,0,5/7/2018 8:00
2006-May-07 10:00:00,75110.35401,-2375923.518,1088.436766,0,5/7/2018 9:00
2006-May-07 11:00:00,87825.11931,-2212619.456,1144.421721,0,5/7/2018 10:00
2006-May-07 12:00:00,87722.86742,-2398039.332,1265.757565,0,5/7/2018 11:00
2006-May-07 13:00:00,106570.9096,-2172232.658,1093.744642,0,5/7/2018 12:00
2006-May-07 14:00:00,87928.22651,-2424134.002,1163.345071,0,5/7/2018 13:00
2006-May-07 15:00:00,75184.37026,-2198080.792,1183.571571,0,5/7/2018 14:00
2006-May-07 16:00:00,75176.2372,-2351336.468,1064.318003,0,5/7/2018 15:00
2006-May-07 17:00:00,75172.29666,-1976062.307,1191.921173,0,5/7/2018 16:00
2006-May-07 18:00:00,75150.55466,-2054521.392,1127.274421,0,5/7/2018 17:00
2006-May-07 19:00:00,75161.43593,-1772360.827,1115.153243,0,5/7/2018 18:00
2006-May-07 20:00:00,75140.60044,-1907653.024,1057.150286,0,5/7/2018 19:00
2006-May-07 21:00:00,94152.37982,-1728803.015,1081.302009,0,5/7/2018 20:00
2006-May-07 22:00:00,75168.68703,-1894401.774,1035.940442,0,5/7/2018 21:00
2006-May-07 23:00:00,75167.1995,-1708603.415,1174.062559,0,5/7/2018 22:00
2006-May-08 00:00:00,50000,-1865458.696,1167.251334,0,5/7/2018 23:00
2006-May-08 01:00:00,50000,-1651118.628,1147.31306,0,5/8/2018 0:00
2006-May-08 02:00:00,50000,-1826900.504,1053.368579,0,5/8/2018 1:00
2006-May-08 03:00:00,50000,-1593233.004,1140.309377,0,5/8/2018 2:00
2006-May-08 04:00:00,50000,-1838039.72,1036.816197,0,5/8/2018 3:00
2006-May-08 05:00:00,50000,-1593620.033,1108.876509,0,5/8/2018 4:00
2006-May-08 06:00:00,93896.19297,-2106012.92,1252.213223,0,5/8/2018 5:00
2006-May-08 07:00:00,169301.9093,-2431387.244,1071.223613,0,5/8/2018 6:00
2006-May-08 08:00:00,269733.4895,-3096909.006,1131.196309,0,5/8/2018 7:00
2006-May-08 09:00:00,288820.4724,-3620279.128,1246.26681,0,5/8/2018 8:00
2006-May-08 10:00:00,294987.4382,-3914588.38,1148.174181,0,5/8/2018 9:00
2006-May-08 11:00:00,345044.2278,-4017900.654,1116.710054,0,5/8/2018 10:00
2006-May-08 12:00:00,408281.5016,-3737718.704,1133.57505,0,5/8/2018 11:00
2006-May-08 13:00:00,389364.4635,-3982631.16,1232.551212,0,5/8/2018 12:00
2006-May-08 14:00:00,263690.5554,-4055895.124,1145.358912,0,5/8/2018 13:00
2006-May-08 15:00:00,257218.6005,-4069225.946,1229.908043,0,5/8/2018 14:00
2006-May-08 16:00:00,326228.6157,-4134558.51,1175.959768,0,5/8/2018 15:00
2006-May-08 17:00:00,213437.705,-3244348.268,1235.609383,0,5/8/2018 16:00
2006-May-08 18:00:00,181851.2087,-2850080.06,1274.918806,0,5/8/2018 17:00
2006-May-08 19:00:00,144040.8939,-2757348.882,1175.100159,0,5/8/2018 18:00
2006-May-08 20:00:00,156774.5104,-2609293.544,1170.559464,0,5/8/2018 19:00
2006-May-08 21:00:00,100186.6143,-2525003.882,1206.361459,0,5/8/2018 20:00
2006-May-08 22:00:00,81308.70675,-1895678.236,1088.796507,0,5/8/2018 21:00
2006-May-08 23:00:00,81465.12054,-1766037.485,1156.114227,0,5/8/2018 22:00
2006-May-09 00:00:00,50000,-1962588.998,1021.971672,0,5/8/2018 23:00
2006-May-09 01:00:00,50000,-1738438.378,1171.482579,0,5/9/2018 0:00
2006-May-09 02:00:00,50000,-1896704.958,1121.201678,0,5/9/2018 1:00
2006-May-09 03:00:00,50000,-1696492.071,1001.57387,0,5/9/2018 2:00
2006-May-09 04:00:00,50000,-1871662.056,1012.95212,0,5/9/2018 3:00
2006-May-09 05:00:00,50000,-1695677.632,1173.615772,0,5/9/2018 4:00
2006-May-09 06:00:00,93656.74838,-2118277.816,1148.81357,0,5/9/2018 5:00
2006-May-09 07:00:00,168939.1112,-2463282.702,1071.908315,0,5/9/2018 6:00
2006-May-09 08:00:00,269431.4263,-3118861.148,1139.503369,0,5/9/2018 7:00
2006-May-09 09:00:00,287892.6133,-3660519.504,1153.099232,0,5/9/2018 8:00
2006-May-09 10:00:00,294200.4119,-3967943.988,1241.066155,0,5/9/2018 9:00
2006-May-09 11:00:00,344697.9112,-4154775.042,1211.82325,0,5/9/2018 10:00
2006-May-09 12:00:00,407008.7332,-3835744.118,1155.407693,0,5/9/2018 11:00
2006-May-09 13:00:00,388309.9696,-4118478.48,1271.993982,0,5/9/2018 12:00
2006-May-09 14:00:00,263066.0865,-4231205.82,1175.164799,0,5/9/2018 13:00
2006-May-09 15:00:00,256768.7121,-4336546.944,1232.07409,0,5/9/2018 14:00
2006-May-09 16:00:00,325583.7495,-4355299.458,1233.954494,0,5/9/2018 15:00
2006-May-09 17:00:00,212666.4886,-3338973.73,1100.236938,0,5/9/2018 16:00
2006-May-09 18:00:00,181669.8537,-2854010.786,1080.578492,0,5/9/2018 17:00
2006-May-09 19:00:00,143820.8135,-2668019.056,1115.841351,0,5/9/2018 18:00
2006-May-09 20:00:00,156464.681,-2560565.23,1253.49836,0,5/9/2018 19:00
2006-May-09 21:00:00,100017.2318,-2513377.668,1119.744748,0,5/9/2018 20:00
2006-May-09 22:00:00,81263.28496,-1925239.228,1106.194414,0,5/9/2018 21:00
2006-May-09 23:00:00,81174.65777,-1786692.286,1117.307598,0,5/9/2018 22:00
2006-May-10 00:00:00,50000,-1968879.925,972.7439889,0,5/9/2018 23:00
2006-May-10 01:00:00,50000,-1743638.917,1033.939454,0,5/10/2018 0:00
2006-May-10 02:00:00,50000,-1929158.202,1055.98457,0,5/10/2018 1:00
2006-May-10 03:00:00,50000,-1710342.519,1113.998674,0,5/10/2018 2:00
2006-May-10 04:00:00,50000,-1897969.741,854.4880464,0,5/10/2018 3:00
2006-May-10 05:00:00,50000,-1422411.348,1111.477043,0,5/10/2018 4:00
2006-May-10 06:00:00,93791.89068,-2141171.614,1176.658711,0,5/10/2018 5:00
2006-May-10 07:00:00,168575.151,-2530272.452,1066.167593,0,5/10/2018 6:00
2006-May-10 08:00:00,268390.5806,-3351985.082,1127.263886,0,5/10/2018 7:00
2006-May-10 09:00:00,287552.5948,-3717776.596,1256.546246,0,5/10/2018 8:00
2006-May-10 10:00:00,293667.6665,-3789193.128,1087.997811,0,5/10/2018 9:00
2006-May-10 11:00:00,343393.9417,-3710650.474,1099.753029,0,5/10/2018 10:00
2006-May-10 12:00:00,406308.7815,-3228195.97,1072.755692,0,5/10/2018 11:00
2006-May-10 13:00:00,387417.6258,-3292041.162,1043.332856,0,5/10/2018 12:00
2006-May-10 14:00:00,262396.9102,-3327789.902,1016.157626,0,5/10/2018 13:00
2006-May-10 15:00:00,256021.1746,-3464313.272,1172.752747,0,5/10/2018 14:00
2006-May-10 16:00:00,324718.2222,-3561549.692,1044.24164,0.218026065,5/10/2018 15:00
2006-May-10 17:00:00,212512.0406,-2787617.84,1145.62858,0.252500773,5/10/2018 16:00
2006-May-10 18:00:00,181110.3614,-2418887.074,1075.752913,0.048537052,5/10/2018 17:00
2006-May-10 19:00:00,143476.1499,-2354250.012,1163.314132,0.136052581,5/10/2018 18:00
2006-May-10 20:00:00,156217.2432,-2274173.202,1047.155169,0,5/10/2018 19:00
2006-May-10 21:00:00,99933.22641,-2189342.674,969.9993297,0,5/10/2018 20:00
2006-May-10 22:00:00,81078.63885,-1786749.067,928.7614044,0,5/10/2018 21:00
2006-May-10 23:00:00,81304.45908,-1680912.607,923.240408,0,5/10/2018 22:00
2006-May-11 00:00:00,50000,-1797519.837,1039.514082,0,5/10/2018 23:00
2006-May-11 01:00:00,50000,-1546445.918,913.8668936,0,5/11/2018 0:00
2006-May-11 02:00:00,50000,-1690631.394,959.883847,0,5/11/2018 1:00
2006-May-11 03:00:00,50000,-1541509.083,985.0511366,0,5/11/2018 2:00
2006-May-11 04:00:00,50000,-1600815.248,813.8586786,0,5/11/2018 3:00
2006-May-11 05:00:00,50000,-1068613.664,963.6441705,0,5/11/2018 4:00
2006-May-11 06:00:00,144776.1606,-1697528.046,865.7476963,0,5/11/2018 5:00
2006-May-11 07:00:00,186810.4111,-1782452.473,1042.027984,0,5/11/2018 6:00
2006-May-11 08:00:00,268021.3894,-2521220.872,1066.027482,0,5/11/2018 7:00
2006-May-11 09:00:00,286577.6627,-2885714.288,1086.677462,0,5/11/2018 8:00
2006-May-11 10:00:00,293063.4347,-3315429.084,1129.132953,0,5/11/2018 9:00
2006-May-11 11:00:00,342801.9428,-3618889.052,1207.575731,1.287303361,5/11/2018 10:00
2006-May-11 12:00:00,405207.0114,-3386345.854,1156.226937,1.552477981,5/11/2018 11:00
2006-May-11 13:00:00,386446.1303,-3738479.952,1127.51644,0.725464239,5/11/2018 12:00
2006-May-11 14:00:00,261633.0862,-3954410.428,1173.82159,0.664887049,5/11/2018 13:00
2006-May-11 15:00:00,255414.2619,-4139240.256,1291.990633,1.205621183,5/11/2018 14:00
2006-May-11 16:00:00,324255.507,-4205434.866,1156.909263,0.614758532,5/11/2018 15:00
2006-May-11 17:00:00,211988.7284,-3490220.924,1088.272131,0.318822422,5/11/2018 16:00
2006-May-11 18:00:00,180614.7238,-3124950.166,1257.171429,0.0322532,5/11/2018 17:00
2006-May-11 19:00:00,143381.6081,-2847991.686,1189.029887,0.118938253,5/11/2018 18:00
2006-May-11 20:00:00,155750.985,-2579298.758,1252.703237,0,5/11/2018 19:00
2006-May-11 21:00:00,99760.74465,-2492240.6,1089.215938,0,5/11/2018 20:00
2006-May-11 22:00:00,81115.24301,-1862602.855,1116.330252,0,5/11/2018 21:00
2006-May-11 23:00:00,81210.85449,-1746258.087,1159.033528,0,5/11/2018 22:00
2006-May-12 00:00:00,50000,-1896167.72,928.1453606,0,5/11/2018 23:00
2006-May-12 01:00:00,50000,-1690721.836,1133.641896,0,5/12/2018 0:00
2006-May-12 02:00:00,50000,-1839287.504,923.0751957,0,5/12/2018 1:00
2006-May-12 03:00:00,50000,-1612850.896,1061.335627,0,5/12/2018 2:00
2006-May-12 04:00:00,50000,-1800463.008,822.4234346,0,5/12/2018 3:00
2006-May-12 05:00:00,50000,-1126609.247,1223.106724,0,5/12/2018 4:00
2006-May-12 06:00:00,93297.87459,-2193813.24,1235.276856,0,5/12/2018 5:00
2006-May-12 07:00:00,167949.3162,-2425485.152,1118.490678,0,5/12/2018 6:00
2006-May-12 08:00:00,267535.4772,-3341252.986,1256.387231,0,5/12/2018 7:00
2006-May-12 09:00:00,285857.344,-3879118.352,1205.817349,0,5/12/2018 8:00
2006-May-12 10:00:00,292150.3937,-4008797.088,1173.134649,0,5/12/2018 9:00
2006-May-12 11:00:00,342234.2393,-4123970.446,1145.374824,0.784023336,5/12/2018 10:00
2006-May-12 12:00:00,404071.82,-3790768.17,1171.263668,1.503278149,5/12/2018 11:00
2006-May-12 13:00:00,385477.3368,-4051137.898,1190.820406,0.960451923,5/12/2018 12:00
2006-May-12 14:00:00,261022.4812,-4230559.154,1287.577586,0.910111052,5/12/2018 13:00
2006-May-12 15:00:00,255047.6517,-4340127.78,1193.201139,1.312840904,5/12/2018 14:00
2006-May-12 16:00:00,323436.8832,-4351328.804,1072.390921,0.46021885,5/12/2018 15:00
2006-May-12 17:00:00,211372.6799,-3509536.054,1064.50812,0.246969464,5/12/2018 16:00
2006-May-12 18:00:00,180283.1122,-3241041.094,1153.656205,0.044473752,5/12/2018 17:00
2006-May-12 19:00:00,143186.2323,-3017333.196,1216.85417,0.124428682,5/12/2018 18:00
2006-May-12 20:00:00,155396.2531,-2670296.24,1162.254126,0,5/12/2018 19:00
2006-May-12 21:00:00,99582.87049,-2537832.182,1133.394023,0,5/12/2018 20:00
2006-May-12 22:00:00,81150.03664,-1933175.879,1059.317294,0,5/12/2018 21:00
2006-May-12 23:00:00,81048.90445,-1795327.816,1025.323796,0,5/12/2018 22:00
2006-May-13 00:00:00,50000,-1938069.772,1113.267466,0,5/12/2018 23:00
2006-May-13 01:00:00,50000,-1705863.343,1023.509735,0,5/13/2018 0:00
2006-May-13 02:00:00,50000,-1797440.353,957.4276622,0,5/13/2018 1:00
2006-May-13 03:00:00,50000,-1596449.647,1075.249067,0,5/13/2018 2:00
2006-May-13 04:00:00,50000,-1692402.174,816.4834134,0,5/13/2018 3:00
2006-May-13 05:00:00,50000,-1134701.292,1163.254209,0,5/13/2018 4:00
2006-May-13 06:00:00,93214.33755,-2083403.51,1161.816241,0,5/13/2018 5:00
2006-May-13 07:00:00,118149.6244,-2129544.574,1047.173463,0,5/13/2018 6:00
2006-May-13 08:00:00,142657.7876,-2623769.632,1217.860898,0,5/13/2018 7:00
2006-May-13 09:00:00,180161.4305,-2854851.996,1120.78584,0,5/13/2018 8:00
2006-May-13 10:00:00,167607.9453,-2972953.958,1232.002872,0,5/13/2018 9:00
2006-May-13 11:00:00,192220.6285,-3055184.912,1157.01666,0,5/13/2018 10:00
2006-May-13 12:00:00,173919.2878,-2851351.764,1198.974942,0,5/13/2018 11:00
2006-May-13 13:00:00,167616.1599,-2827684.176,1231.053504,0,5/13/2018 12:00
2006-May-13 14:00:00,142837.323,-2932490.584,1219.033236,0,5/13/2018 13:00
2006-May-13 15:00:00,130447.8401,-3026913.798,1210.262565,0,5/13/2018 14:00
